"","x"
"1199","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C)ccn1"
"1200","Nc1ccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c(N)c1"
"1201","CCCc1c(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cnn1CC(C)C"
"1202","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCOCC1"
"1203","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCc3ccnc(C(=O)NCCN4CCOCC4)c3)c3ccccc23)cc1"
"1204","Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(Nc3ccccc3)ncc2c1"
"1205","CCC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1"
"1206","O=C1c2ccc(Nc3ccc(F)cc3Cl)cc2CCc2ccc(O)cc21"
"1207","COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1"
"1208","COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCN(C)C)cc3)n2)c(OC)c1"
"1209","Oc1ccccc1-n1cc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)nn1"
"1210","O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OC[C@@H](O)CO)cc2C3=O)ccc1F)c1ccccc1"
"1211","COc1ccccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-]"
"1212","O=C1CCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl"
"1213","Fc1ccc(Oc2ccc3c(-c4cn[nH]c4)nncc3n2)c(F)c1"
"1214","Cc1ccc(C(N)=O)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)CC(C)C)n1"
"1215","CC1(C)CC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC(C)(C)N1"
"1216","CC1(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1"
"1217","Cc1cccc(-c2n[nH]c(C3CCN(C)CC3)c2-c2ccncc2)c1"
"1218","C[C@H](CS(C)(=O)=O)Nc1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12"
"1219","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)cc(C)c2Oc2ccnc(N3CCOCC3)n2)cc1"
"1220","COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C(C)C)c3n2)cc1"
"1221","O=C1NCc2nc(Sc3cc(Cl)ccc3Cl)ccc2N1c1c(Cl)cccc1Cl"
"1222","Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C4(C)C)c2)[nH]1"
"1223","Cn1c(-c2cnnn2CC(=O)[O-])nc(-c2ccc(F)cc2)c1-c1ccncc1"
"1224","Cc1ccc(NC(=O)c2ccccc2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1225","COCC(=O)Nc1cnccc1CCOc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc(C)cc2)c2ccccc12"
"1226","Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1227","Fc1ccc(-c2nc(-c3cn(Cc4ccccc4)nn3)oc2-c2ccncc2)cc1"
"1228","Cc1ccc(C(=O)NC(C)C)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)CC(C)(C)C)n1"
"1229","Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3F)n2n(C)c1=O"
"1230","Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccc[nH]3)c(C)c12"
"1231","COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)c(Cl)c1"
"1232","CC(C)(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12"
"1233","CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4nccs4)ccc3C)c2c1C"
"1234","CC1(c2nnc3ccc(-c4ocnc4-c4cc(F)c(F)cc4F)cn23)CCC1"
"1235","O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1"
"1236","CC(C)(C)c1cc(NC(=O)c2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1"
"1237","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(OCc3ccccc3)c2)[nH]1"
"1238","Cc1cccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)sc2-c2ccnc(NCCc3ccccc3)c2)c1"
"1239","C[S+]([O-])c1ccc(CCSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1"
"1240","Cc1c(C(C)C)noc1NC(=O)Nc1cccc(Cl)c1Cl"
"1241","CN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O"
"1242","CCCCOc1ccc(Sc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1"
"1243","O=C1NCc2c(-c3ccccc3Cl)nc(N3CCc4n[nH]cc4C3)nc2N1c1c(Cl)cccc1Cl"
"1244","CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CN)c2)n1"
"1245","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCc3ccncc3)c3ccccc23)cc1"
"1246","Cc1ccc(NC(=O)C2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1247","Cc1cccc(C)c1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-]"
"1248","CC(=O)NC(C)C(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1"
"1249","C[C@H](Nc1nccc(-c2[nH]c(Cc3cccc(C(N)=O)c3)nc2-c2ccc(F)cc2)n1)c1ccccc1"
"1250","Cc1ccccc1C(=O)c1ccc(Nc2ccccc2N)cc1Cl"
"1251","Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccccc4)cc3)c2)o1"
"1252","O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1"
"1253","Cc1ccc(C(N)=O)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F"
"1254","Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1255","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCc3ccnc(NC(=O)CS(C)(=O)=O)c3)c3ccccc23)cc1"
"1256","[O-][n+]1ccc2c(-c3ccc(F)cc3F)ccnc2c1-c1c(Cl)cccc1Cl"
"1257","Nc1c(C(=O)c2ccccc2)cnn1-c1ccccc1"
"1258","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(C)ccc2Oc2ccnc(N3CCOCC3)n2)cc1"
"1259","CC(C)NC(=O)c1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1"
"1260","Cc1cccc(-c2nn(CCC(=O)Nc3cccc(C#N)c3)cc2-c2ccc3nc(C)c(C)nc3c2)n1"
"1261","Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccn2)c1N"
"1262","CCCc1c(C(=O)Nc2cc(C#N)ccc2C)cnn1-c1ccccc1"
"1263","Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2-c2ccc3ncnn3c2)n1"
"1264","COc1ccc(/C=C/C(=O)Nc2cc(-c3[nH]c([S+](C)[O-])nc3-c3ccc(F)cc3)ccn2)c(OC)c1"
"1265","Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccn(C)c3)c(C)c12"
"1266","COc1ccc(-c2c(=O)ncn3nc(Sc4ccccc4)ccc23)cc1"
"1267","Cn1c(=O)cc(Nc2ccc(F)cc2)c2cnn(-c3c(F)cccc3F)c21"
"1268","CC(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1"
"1269","O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C[C@H](O)CO"
"1270","CCN(CC)C(=O)Cn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1"
"1271","Fc1ccc(Nc2ccc3c(N4CCOCC4)nncc3n2)c(F)c1"
"1272","Cc1cc(F)c(NC(=O)c2ccsc2)cc1Nc1ccc2c(c1)OCc1ccccc1C2=O"
"1273","Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1274","O=C1c2cc(OCCC3CCCCC3)ccc2COc2cc(Nc3ccc(F)cc3F)ccc21"
"1275","CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1"
"1276","O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OCCN4CCOCC4)cc2C3=O)ccc1F)c1ccsc1"
"1277","Cc1cccc(-c2ncoc2-c2ccc3nnc(C(C)C)n3c2)c1"
"1278","CC1(C)OC[C@@H](CCOc2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)cc4F)cc2CC3)O1"
"1279","Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1"
"1280","Fc1ccc(-c2[nH]c(CCc3ccccc3)nc2-c2ccncc2)cc1"
"1281","Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1282","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)O)n2C)ccn1"
"1283","Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CC4)n3c2)cc1"
"1284","Cc1cc2nc(-c3ccncc3)c(-c3ccc(F)cc3)nc2cc1C"
"1285","Cn1c(-c2cn(-c3cccc(C(=O)[O-])c3)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1"
"1286","CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1"
"1287","CCNc1nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc2n1S(=O)(=O)C(C)C"
"1288","CC(C)Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1"
"1289","Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCCO)cc1"
"1290","Cn1cnc(-c2ccc(F)cc2)c1-c1ccncc1"
"1291","CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NC3CCCc4ccccc43)c2)[nH]1"
"1292","CNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C"
"1293","CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1"
"1294","CONC(=O)c1ccc(C)c(Nc2ncnn3cc(NC(=O)C(C)C)c(C)c23)c1"
"1295","C#CCOCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1"
"1296","Cc1ccc(C(=O)NC2CC2)cc1-c1cc2c(cn1)C1(CCCC1)C(=O)N2"
"1297","COc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"
"1298","Cc1cccc(-c2nc(NCc3cc(F)cc(F)c3)sc2-c2ccc3ncnn3c2)n1"
"1299","Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cn1"
"1300","O=c1ncn2nc(Sc3ccccc3)ccc2c1-c1ccccc1C(F)(F)F"
"1301","CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)c(CN2CCS(=O)(=O)CC2)s1"
"1302","Cc1ccc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3Cl)n2n(C)c1=O"
"1303","Cc1ccc(C(=O)NC2CC2)cc1Oc1nncc2c1cnn2-c1ccc(F)cc1F"
"1304","Cc1ccc(NC(=O)c2ccccc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12"
"1305","CC(C)(C)N1CCC(Oc2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1"
"1306","COc1cccc2c1COc1cc(Nc3ccc(F)cc3F)ccc1C2=O"
"1307","Cn1c(=O)n(C)c2cc(-c3[nH]c(-c4cccs4)nc3-c3ccccc3)ccc21"
"1308","COCC(=O)Nc1cc(CCOc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1"
"1309","CC(=O)Nc1ccc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1"
"1310","CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@H](n2cc(-c3nc(-c4ccc(F)cc4)c(-c4ccncc4)o3)nn2)[C@@H](OC(C)=O)[C@@H]1OC(C)=O"
"1311","CCn1c(=O)n(CC)c2cc(-c3c[nH]nc3-c3cccc(C(F)(F)F)c3)ccc21"
"1312","Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCCC1"
"1313","Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1cc(N2CCCN(C)CC2)ncn1"
"1314","CCOC(=O)Nc1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1"
"1315","CC(C)c1noc(-c2ccc(F)cc2)c1-c1ccncc1"
"1316","COC(=O)NC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1"
"1317","NCCC(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1"
"1318","CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CCC(=O)O)c2)n1"
"1319","Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(-c4ccccc4)cc23)cc1"
"1320","COc1ccc(CNc2nc(-c3cccc(C)n3)c(-c3ccc4ncnn4c3)s2)cc1"
"1321","O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OCCO)cc2C3=O)ccc1F)c1ccccc1"
"1322","COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)ccc3Cl)c2cc1OC"
"1323","CC(=O)N1CCC(c2cc(-c3ccccc3Cl)c3cc[n+]([O-])c(-c4c(F)cccc4F)c3n2)CC1"
"1324","Cc1n[nH]c(C)c1-c1nncc2nc(Nc3ccc(F)cc3F)ccc12"
"1325","Cc1ccc(NC(=O)C2CCOCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1326","OCC(O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)[nH]1"
"1327","Cc1ccc(NC(=O)c2cc(F)cc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1"
"1328","CC(C)c1nnc2ccc(Sc3ccc(Cl)cc3Cl)cn12"
"1329","COc1cccc(OC)c1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-]"
"1330","CCCNc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12"
"1331","Cn1c(=O)n(C)c2cc(-c3[nH]cnc3-c3ccccc3)ccc21"
"1332","Cc1cc(O)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-]"
"1333","O=c1ncn2nc(Sc3ccccc3)ccc2c1-c1c(F)cccc1F"
"1334","Cc1cccc(-c2[nH]c(CNc3ccccc3C)nc2-c2ccc3ncnn3c2)n1"
"1335","O=C(CO)N1CCC(c2nnc3ccc(Sc4ccc(F)cc4F)cn23)CC1"
"1336","Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12"
"1337","Cc1noc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)n1"
"1338","Cc1cccc(-c2nn(CC(=O)Nc3cccc(C#N)c3)cc2-c2ccc3ncccc3c2)n1"
"1339","O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccco1"
"1340","COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3C)cc1CC2"
"1341","O=c1ccc2c(-c3ccccc3)cccc2n1-c1c(Cl)cccc1Cl"
"1342","CC(=O)c1cc(C)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1"
"1343","COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3Cl)cc1CC2"
"1344","CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccccc2)n1"
"1345","Cn1nc(-c2ccc(F)cc2)c(-c2ccncc2)c1N"
"1346","Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)N4CCCCC4)cc3)c2)o1"
"1347","COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ncnc4[nH]c(=O)cnc34)c3ccccc23)cc1"
"1348","Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(O)cc2)s1"
"1349","O=C(O)Cn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21"
"1350","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(F)cc3)c2)n1C"
"1351","CC(C)Cn1cnc2ccc(-c3[nH]c(-c4c(Cl)cccc4Cl)nc3-c3ccc(F)cc3F)nc21"
"1352","Cc1cc(Br)ccc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12"
"1353","CC(C)Cn1c(N)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21"
"1354","CN1C2CCC1CC(Nc1nc(-c3ccccc3Cl)c3c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC3)C2"
"1355","CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2cccc(Cl)c2Cl)s1"
"1356","Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(C)(C)CO)nc21"
"1357","Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cc(F)cc(F)c3)n2)cc1"
"1358","Cc1ccc(C(=O)NCCO)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12"
"1359","CCc1nc(-c2cccc(C)c2)c(-c2ccnc(Cl)c2)s1"
"1360","Cn1c(-c2cn(C3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1"
"1361","COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)cc1"
"1362","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3=Cc4ccccc4OC3)c2)[nH]1"
"1363","O=C(Nc1cc(Nc2ccc3c(c2)OCc2cc(OCCN4CCOCC4)ccc2C3=O)ccc1F)c1ccccc1"
"1364","Cc1ccc(C(=O)NC(C)C)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12"
"1365","CS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1"
"1366","Cc1ccc(C(=O)Nc2nc[nH]n2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1"
"1367","CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)c(F)c3)cn12"
"1368","COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1"
"1369","CC(C)N1CCC(Nc2nc(-c3ccccc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1"
"1370","Cc1ccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)cc1NC(=O)c1ccccc1"
"1371","CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NCCCO)c2)[nH]1"
"1372","CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4C)c(C)c23)c1"
"1373","O=C1c2ccc(OCC[C@@H](O)CO)cc2COc2cc(Nc3ccc(F)cc3F)ccc21"
"1374","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cn1"
"1375","Cc1oc(C(C)(C)C)cc1C(=O)C(=O)Nc1ccc(-c2ccc(CN3CCOCC3)nc2)c2ccccc12"
"1376","Cc1ccccc1CNc1ccc(=O)n(-c2ccccc2Cl)n1"
"1377","CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(N)c2)n1"
"1378","COCCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2"
"1379","N#Cc1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1"
"1380","Cc1cccc(-c2[nH]c(CSc3ccccc3)nc2-c2ccc3ncnn3c2)n1"
"1381","O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OCCN4CCOCC4)cc2C3=O)ccc1F)c1ccoc1"
"1382","Fc1ccc(-c2cc(-c3cccc(Cl)c3)[nH]c2-c2ccncc2)cc1"
"1383","Cc1ccc(NC(=O)c2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1384","Nc1ccccc1Nc1ccc2c(c1)CCc1cc(OC[C@H](O)CO)ccc1C2=O"
"1385","Cc1ccc(NC(=O)c2ccco2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1386","COCCNc1nc(-c2ccc(Cl)cc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2"
"1387","O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1cccc(F)c1"
"1388","CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCCC5=O)c4)ccc3C)c2c1C"
"1389","Cc1ccc(C(=O)O)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O"
"1390","Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O"
"1391","CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)N3C(=O)OC[C@@H]3c3ccccc3)c2)n1"
"1392","Nc1c(C(=O)c2cccc(C#CCN3CCOCC3)c2)cnn1-c1ccc(F)cc1"
"1393","CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCCN4CCOCC4)c(C)c23)c1"
"1394","O=C1NCc2c(-c3ccc(F)cc3Cl)cc(CN3CCNCC3)cc2N1c1c(Cl)cccc1Cl"
"1395","CCC(=O)Nc1ccc2nccc(Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(C)c4)cc3)c2c1"
"1396","Cc1cccc(-c2c(-c3ccc4ncccc4c3)cnn2CC(=O)Nc2cccc(C#N)c2)n1"
"1397","Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cc[nH]c3)c(C)c12"
"1398","Cc1ccc(NC(=O)c2ccccc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O"
"1399","Cc1cccc(-c2[nH]c(CNC(=S)c3ccccc3F)nc2-c2ccc3ncnn3c2)n1"
"1400","C[C@@H](Cn1ncnn1)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1"
"1401","COc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1"
"1402","O=C([O-])c1cc(-c2nc(-c3ccc(F)cc3)c(-c3cc[nH]c(=O)c3)[nH]2)ccc1O"
"1403","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@H]3CC[C@H](C)CC3)c2)[nH]1"
"1404","Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)s1"
"1405","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cc2ccc(NC(=O)OC(C)(C)C)cc2)cc1"
"1406","Cc1ccccc1-c1c(=O)ncn2nc(Sc3ccccc3)ccc12"
"1407","Cc1cccc(-c2nn(CC(=S)Nc3cccc(C#N)c3)cc2-c2ccc3nc(C)c(C)nc3c2)n1"
"1408","CN(C)c1ccc(-n2cc(-c3nc(-c4ccc(F)cc4)c(-c4ccncc4)n3C)nn2)cc1"
"1409","CC(C)Nc1cc(-c2nc3ncccc3nc2-c2ccc(F)cc2)ccn1"
"1410","CNC(=O)c1ccc(C)c(Nc2nc(C)nc3c2cnn3-c2ccccc2)c1"
"1411","Nc1ccccc1Nc1ccc2c(c1)CCc1ccc(OC[C@H](O)CO)cc1C2=O"
"1412","O=c1ccc2c(-c3ccccn3)cccc2n1-c1c(Cl)cccc1Cl"
"1413","CC1(C)OC[C@H](COc2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)c(NC(=O)c5cccs5)c4)cc2CC3)O1"
"1414","O=C1NCc2c(-c3ccccc3Cl)cc(CN3CCNCC3)cc2N1c1c(Cl)cccc1Cl"
"1415","Cc1ccc(-c2n[nH]c(C3CCN(C)CC3)c2-c2ccncc2)cc1"
"1416","CCOC(=O)n1ccc2ccc(C(=O)Nc3cc(C(=O)NC4CC4)ccc3C)cc21"
"1417","Cc1ccc(C(=O)NCc2ccccc2)cc1Nc1ncnc2c1cnn2-c1ccccc1"
"1418","Cc1ccncc1Nc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F"
"1419","Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cccc(C(F)(F)F)c3)n2)cc1"
"1420","CCNC(=O)c1ccc(C)c(NC(=O)c2sc(NCC)nc2C)c1"
"1421","CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2F)c1"
"1422","O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(CC4CC4)CC3)cc2N1c1c(Cl)cccc1Cl"
"1423","CC(C)C(C)Nc1cc(-c2[nH]c(SCCO)nc2-c2ccc(F)cc2)ccn1"
"1424","O=C(NC1CC1)c1ccc(Cl)c(Oc2nncc3c2cnn3-c2ccc(F)cc2F)c1"
"1425","CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCCNCC3)n2)c1"
"1426","COc1c(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1C(=O)NC1CC1"
"1427","Oc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"
"1428","Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3F)n2)cc1"
"1429","O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccco1"
"1430","O=C1NCc2c(-c3ccc(F)cc3Cl)cc(OC3CCNCC3)cc2N1c1c(Cl)cccc1Cl"
"1431","Nc1cc(F)ccc1Sc1ccc2c(n1)CNC(=O)N2c1c(Cl)cccc1Cl"
"1432","Nc1ccccc1Nc1ccc2c(c1)CCc1ncccc1C2=O"
"1433","CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(F)c4)c(C)c23)c1"
